Comp-FITC_Alexa 488-A :: CD56,Comp-PE-A :: CD11c,Comp-PE-Cy55-A :: CD3,Comp-PE-Cy7-A :: CD45RO,Comp-APC_Ax 647-A :: 2H2,Comp-APC-Ax700-A :: CD4,Comp-APC-H7-A :: CD8,FlowMeans.ClusterID,EventNumberDP
126.068,79.5264,7128.26,8943.34,-628.845,10989.2,-299.491,40000,16781
188.746,135.675,6643.64,9374.17,-56.8954,18854.1,-565.825,40000,16785
67.2891,136.008,7456.14,364.907,857.961,17274,-243.102,40000,16789
248.711,247.381,24091,963.517,-157.117,20178.3,-2.66975,30000,16793
302.381,732.571,141.24,18.5089,392.136,-614.695,-112.658,50000,16797
191.039,125.08,8365.77,2010.52,369.211,11300.8,379.24,40000,16801
199.347,85.7652,4598.51,253.59,601.216,18447.1,-191.985,40000,16805
85.2616,135.395,-54.85,70.6993,222.407,-275.002,258.96,50000,16809
215.09,89.1528,21857.3,-0.374482,724.735,16944.6,-585.461,30000,16813
118.307,84.4661,4180.24,642.461,-153.184,510.026,855.01,50000,16817
296.958,957.222,169.013,2683.32,495.65,873.991,24.4495,50000,16821
334.16,55.9166,9024.49,10647.2,262.836,19947.6,284.183,20000,16825
91.985,50.6432,12988.7,419.796,442.742,20852.6,-623.837,30000,16833
181.526,160.133,19447.2,-775.644,199.086,19965.6,314.664,30000,16837
178.691,176.919,18237.8,224.568,-5.04892,9073.17,667.325,30000,16841
261.014,283.765,11630,19841.6,-1472.23,774.367,-1135.04,20000,16849
132.629,-34.3318,12310.9,-509.338,-243.075,17512.2,-424.656,30000,16857
147.855,140.342,11278.4,-715.642,-276.048,-2377.73,22864,10000,16861
106.103,250.641,7472.78,6691.44,-700.213,14813,-534.946,40000,16865
345.875,86.1342,10073.2,572.449,-526.871,16968.5,-10.3582,40000,16869
139.932,1.46704,10997.9,7967.94,-65.4777,14758.5,-530.691,20000,16877
241.23,104.556,7640.03,415.809,359.009,90.8265,12560,10000,16885
67.4689,216.247,172.269,65.9157,749.019,-779.429,180.358,50000,16889
1107.86,991.168,198.106,346.561,408.817,-812.38,448.575,50000,16893
115.023,28.4515,11038.7,669.847,-386.644,16936.3,6.80696,40000,16897
223.416,151.063,4862.04,8609.47,-22.2806,15684.5,25.2182,40000,16901
1535.5,5149.04,348.436,-294.448,52.3264,-19.4252,-30.8551,50000,16905
260.492,3.71123,10257.5,10975,-629.18,17382.7,-789.496,20000,16909
310.735,58.4336,79.0318,-47.7859,945.629,-1144.91,508.541,50000,16913
125.69,90.7627,18563.4,-741.637,-453.247,-3435.14,26865.9,10000,16921
167.874,242.742,12225,-343.385,774.122,13361.1,-178.82,30000,16925
2059.32,988.426,285.081,267.593,608.272,425.209,363.895,50000,16933
222.113,78.5611,3853.03,1095.83,76.0211,9197.52,58.7341,40000,16937
161.731,787.58,6897.76,12011.8,-417.64,21701.9,-412.639,20000,16941
126.63,136.517,67.508,799.254,777.65,-40.1072,788.136,50000,16945
338.277,63.4837,7602.97,4047.8,83.588,11406.6,-560.4,40000,16949
3572.95,2058.86,67.5477,-105.759,864.1,-52.7714,1284.21,50000,16953
221.059,208.735,8724.13,5435.83,205.084,-520.802,-287.461,40000,16957
273.084,151.645,208.824,100.441,756.284,797.235,-270.354,50000,16961
182.207,122.975,-128.499,152.206,783.398,-480.063,-78.8938,50000,16965
212.436,30.7619,22420.8,558.221,287.747,17563.6,-312.925,30000,16969
44.6794,130.091,11441.3,1284.93,-393.585,-555.972,19874.4,10000,16973
235.994,251.166,11777.6,33257.3,-2530.32,20771.8,-1848.9,20000,16981
926.497,5699.03,801.131,1272.15,2170.74,1194.57,289.364,50000,16989
110.851,69.7366,218.269,100.302,677.612,44495.4,215.152,40000,16997
132.062,156.261,-12.1711,75.4573,344.727,388.178,-5.12632,50000,17005
7764.2,1324.92,113.389,385.431,290.277,-75.3695,-21.5771,50000,17009
151.3,105.825,246.639,38.8226,130.079,-426.695,-81.4472,50000,17013
281.117,125.004,13711.5,-339.282,-415.196,459.618,20083.6,10000,17017
225.807,-8.45237,19430,-77.6137,15.7789,15080.6,8.64362,30000,17029
211.477,208.027,368.864,-99.2566,-165.63,1295.17,803.7,50000,17037
420.221,4512.87,128.026,295.984,944.343,1144.53,227.945,50000,17041
395.358,143.078,14242.3,10935.1,-356.461,24837.4,56.5505,20000,17045
252.585,233.424,10546.4,225.161,662.417,17845.7,226.176,40000,17049
-30.5647,37.0227,15696.8,8650.79,-369.314,13977.7,-739.979,30000,17061
505.829,1455.27,-61.5463,50.7769,573.9,461.192,-67.7235,50000,17065
56.8786,46.2461,11876,6746.28,-784.869,20768.7,2772.04,40000,17069
285.078,171.791,6522.83,3578.92,-36.4904,1153.27,8890.54,50000,17077
408.023,218.988,7325.54,11290.3,-1360.55,23074,-754.334,20000,17089
135.833,112.756,12357.8,240.834,252.041,15589.4,-187.981,30000,17093
104.183,-52.9852,9698.67,306.124,195.138,14757.1,657.155,40000,17097
67.2577,136.401,11527.8,-471.415,44.7216,11445.4,64.5443,30000,17105
237.583,309.64,6722.61,2663.21,204.058,20232.2,-1073.29,40000,17113
160.684,254.183,326.886,-53.3497,-78.175,4.89907,298.052,50000,17117
6425.39,292.693,-25.8967,71.9355,305.803,-350.553,3255.46,50000,17121
188.483,132.841,11182.7,33.7966,428.852,10995.8,-773.657,40000,17125
140.175,133.974,3417.63,5243.06,-931.573,880.176,3871.11,50000,17129
85.2915,152.501,2795.5,-1.96013,452.292,18689.1,94.029,40000,17137
156.291,88.2893,15055.6,588.424,379.182,12428.9,74.8654,30000,17141
177.957,93.9697,12889.3,11815,-799.17,8825.56,-12.8718,20000,17149
27.351,109.14,12179.6,498.514,-253.939,13728.1,563.791,30000,17153
233.412,21.8803,145.283,-27.4453,-144.14,-166.999,554.548,50000,17157
240.256,4.69739,4511.86,236.134,-385.135,12935.4,-18.1911,40000,17161
2293.2,2254.91,341.421,342.982,121.19,119.272,3261.85,50000,17165
188.114,217.617,-67.2431,-74.8123,315.043,-306.038,271.829,50000,17173
185.84,127.494,9831.88,20344.9,-1912.89,19558.3,-738.224,20000,17177
200.306,64.0335,16686.6,134.655,224.836,17021.8,-466.019,30000,17189
2013.38,234.163,14927.5,1598.45,1178.23,3282.64,8049.87,30000,17193
495.341,213.047,61.1891,131.289,293.566,4593.38,-64.8694,50000,17197
270.788,16.3528,-6.72415,169.378,18.8115,189.592,186.694,50000,17201
138.272,34.1007,12038.7,1632.52,-342.623,11317.9,-123.979,30000,17213
192.656,5.81718,10854.3,313.255,-569.654,15133.7,349.076,40000,17217
260.432,125.171,10398,396.641,424.587,-179.463,16530.6,10000,17225
1400.86,1492.33,79.662,362.41,792.329,917.704,-244.245,50000,17229
243.899,185.775,211.992,162.526,-183.421,807.978,1420.13,50000,17241
118.994,279.456,6719.96,-4.89787,344.537,7654.09,-198.835,40000,17249
133.34,187.077,9039.52,6308.33,-424.27,15154.2,296.357,40000,17257
254.111,195.97,11543.2,19869.1,-1876.45,24626.4,-511.284,20000,17265
143.487,8.26515,14729,-157.862,-290.833,-823.12,27354.6,10000,17269
246.273,157.356,8274.22,498.704,794.919,20938,-968.07,40000,17285
238.74,111.615,560.476,-25.8787,-251.319,31615.2,738.298,40000,17293
203.032,183.217,8753.78,18433.6,-860.344,16294.6,130.341,20000,17313
183.757,135.761,4868.24,1189.8,-35.3144,175.128,11511.4,50000,17321
105.386,-8.63957,252.062,171.359,-164.342,1805.44,415.362,50000,17325
267.974,62.406,12839.4,968.233,-337.769,15191.8,529.716,30000,17329
383.469,47.7729,551.022,21.7569,558.421,31530.2,-820.87,40000,17333
199.758,-54.9998,23298.1,808.605,343.754,16655.2,35.9994,30000,17341
194.973,27.523,6466.97,704.213,378.025,12691.6,-824.821,40000,17353
8728.76,4291.46,412.743,521.326,395.936,-66.5261,4791.12,50000,17357
67.1237,13.1491,10638.3,651.88,369.457,13895.5,-99.0335,40000,17361
171.152,225.787,20707.3,239.885,-157.813,19406.6,521.24,30000,17365
207.206,156.111,17988.4,27990.9,-1862.93,22129.6,-807.819,20000,17369
177.262,220.804,6760.28,11749.8,-624.731,26228.4,-1099.78,20000,17377
188.799,87.4911,18838.5,19577.1,-1836.29,30359,-1305.19,20000,17381
107.79,149.924,6746,275.002,34.5708,9797.17,-398.077,40000,17389
125.932,-5.40191,11116.8,290.595,5.31393,20280,-275.57,40000,17393
325.877,452.129,171.449,2881.82,912.4,442.001,-217.858,50000,17397
361.842,90.6611,9460.13,-989.267,257.726,-432.906,17652.2,10000,17401
210.214,-145.979,195.759,-47.1379,-171.39,761.436,1025.09,50000,17405
786.685,426.58,17977.5,8489.66,-530.013,43.7748,-501.84,30000,17409
291.194,124.324,106.881,414.258,138.392,27395,-941.432,40000,17417
241.941,259.362,16282.3,14183.8,-903.04,20235.8,-390.262,20000,17421
139.76,139.569,18186.9,-566.357,-205.262,13456.1,708.098,30000,17425
283.108,103.283,10847.2,1136.03,302.967,11699.1,202.774,40000,17429
369.33,142.313,8181.46,5264.71,-433.795,13536.8,-250.167,40000,17437
134.507,171.284,16068,-969.831,621.839,13206.6,-204.239,30000,17441
496.029,332.124,408.849,620.661,1074.35,203.073,96.4746,50000,17445
848.211,9658.16,888.375,4147.03,1106.88,2709.39,-136.856,50000,17449
3628.53,1901.93,461.772,191.194,1008.67,-1150.14,49.394,50000,17453
187.724,175.776,149.964,-153.718,650.899,726.074,613.279,50000,17461
275.286,147.962,6039.47,179.83,592.915,9124.17,265.171,40000,17465
8691.75,1049.56,238.875,-135.774,67.8924,601.363,34.3483,50000,17469
98.3249,130.163,8839.11,1476.78,-13.3701,13431.9,-98.4921,40000,17473
135.513,157.223,104.475,47.5567,209.069,470.935,213.849,50000,17481
318.769,242.354,12400.1,10125.5,-441.494,18186.5,-640.793,20000,17485
406.744,575.341,14794,18761.4,-727.907,25742.6,-454.123,20000,17489
260.668,200.822,16126.9,17365.6,-547.68,30137.2,-940.184,20000,17493
242.996,257.546,2948.4,278.261,828.745,5191.37,275.31,50000,17501
244.741,102.666,8730.64,835.12,577.816,13418.4,-337.175,40000,17505
376.347,44.3147,5089.91,3064,309.343,19922.1,-277.245,40000,17513
161.26,230.925,5953.06,4013.79,236.315,11619.8,-179.223,40000,17521
193.979,282.809,11960.9,688.258,712.382,17487.2,181.463,30000,17529
718.707,5063.91,319.426,907.09,2716.7,913.784,342.845,50000,17537
563.05,3656.98,495.404,1257.59,1642.71,1096.18,825.068,50000,17549
249.996,101.55,11881.4,200.854,-443.785,812.453,20434,10000,17561
230.858,102.864,25567.4,1745.71,176.614,13317,-206.399,30000,17565
189.678,64.6152,2452.82,5528.61,75.0523,5771.42,39.4603,50000,17569
201.543,177.173,8766.68,1552.71,-524.676,-2523.38,19525.4,10000,17573
199.778,260.631,3604.87,3208.48,6.5543,1858.52,-328.132,50000,17585
3051.87,817.265,232.613,232.007,-38.328,1894.79,-302.637,50000,17597
211.06,207.091,9130.78,35701.6,-2294.17,18273.5,-1453.75,20000,17601
363.726,102.89,675.974,234.087,276.321,23214.1,1091.4,40000,17605
370.529,157.239,9177.72,3671.86,521.194,17332.7,348.729,40000,17609
116.964,64.5026,2985.38,1216.23,-148.47,2136.51,23271.6,10000,17613
61.93,86.3629,4854.13,3054.45,-32.1988,6061.74,192.205,40000,17621
226.205,173.958,138.448,68.5781,93.0338,1086.67,488.834,50000,17629
346.067,191.592,456.063,-58.0384,490.651,27528.3,1756.04,40000,17633
589.352,212.957,16129.1,383.082,236.027,1808.38,993.753,30000,17649
249.025,83.3561,6580.98,485.397,578.438,-1323.66,8225.64,50000,17653
155.477,176.639,11947.5,-1167.75,380.324,18318.8,-154.029,30000,17657
163.642,114.7,15135.9,10614.3,-1283.79,14413.2,827.487,20000,17665
1800.12,2924.53,-140.862,504.278,730.553,-963.411,744.494,50000,17669
3.51829,-59.7254,5775.88,938.355,142.66,11955.4,-44.9174,40000,17681
135.867,132.651,15458.9,15404.5,-1645.17,31640.4,-55.8021,20000,17685
128.018,60.6135,7692.45,-888.097,-42.5567,13016.4,-310.234,40000,17689
262.718,325.658,10804.9,13224.9,-536.857,15398.5,-653.011,20000,17693
304.214,350.142,17929.4,2821.37,-668.988,-5016.83,20872.1,10000,17697
178.383,136.98,-128.966,4.68726,-117.811,106.992,235.408,50000,17705
252.096,276.856,11650.4,8491.99,-489.827,14853,18.7263,20000,17709
47.0083,45.7482,383.429,-68.7548,126.988,-568.396,208.823,50000,17713
202.696,103.032,7182.08,-894.544,479.284,12606.8,-214.519,40000,17725
240.09,119.946,8882.18,2661.67,368.223,12365.4,-392.916,40000,17729
195.575,150.63,17297.2,647.62,-607.045,25303.4,-517.774,30000,17737
194.987,146.695,10735.8,1038.52,608.777,20398.8,-456.277,40000,17745
209.885,-26.1978,7456.21,5521.94,164.622,12218.3,-230.595,40000,17753
225.335,145.133,9208.2,415.638,272.54,11321.9,-498.214,40000,17769
371.277,-11.3885,9207.64,9851.72,117.195,15961.4,-807.629,20000,17773
244.929,704.427,14994.6,2790.98,375.697,19217,1092.91,30000,17781
571.512,3010.1,163.855,2394.44,1113.97,6458.57,57.5226,50000,17785
150.443,-24.556,4566.65,314.626,85.9541,-1712.3,12013.1,50000,17789
221.684,185.54,11037.7,12036.5,-323.732,-1286.59,4643.56,20000,17797
94.5186,84.6806,5732.11,-0.522042,437.765,1316.86,8867.65,50000,17801
526.365,4633.71,942.314,1608.92,1361.67,2149.65,65.811,50000,17805
1396.27,60.827,13648,11692.1,-496.808,-1895.04,-609.625,20000,17817
290.361,250.447,12207.1,9710.72,227.028,19819.6,-244.86,20000,17821
364.421,135.725,164.738,34.0817,967.812,-35.0017,-64.7026,50000,17825
882.437,612.91,364.03,-231.045,279.089,438.251,666.133,50000,17829
134.499,58.3108,-71.796,56.929,679.565,209.266,501.621,50000,17837
335.738,182.491,14846.8,2881.89,93.0358,-931.634,20251.1,10000,17841
200.955,185.175,10238.7,-616.408,201.336,-178.784,24200.3,10000,17845
1086.14,129.93,201.47,-149.532,189.042,671.902,-43.8021,50000,17849
434.164,102.925,355.899,100.723,591.249,19714.1,81.859,40000,17853
385.18,1131.22,212.399,2979.39,882.217,544.4,45.0641,50000,17857
236.586,29.8115,15044.1,1036.8,222.581,18206.3,-176.163,30000,17861
975.383,2909.39,-4.20804,199.229,278.364,28.0968,1818.39,50000,17865
232.093,150.64,7854.63,-196.439,65.6469,12973.1,35.4453,40000,17869
366.902,-35.6881,13333.4,3592.04,-1.48794,16233.4,-448.234,30000,17873
166.572,100.013,5724.2,4691.6,96.4954,14089.4,-519.556,40000,17877
186.012,0.833951,5810.56,8308.41,-583.381,15239.2,241.607,40000,17885
4125.37,891.662,340.683,-103.874,824.814,384.561,245.616,50000,17897
321.032,228.371,9547.69,12899,-827.419,26274.9,-256.802,20000,17905
188.843,-80.4355,5870.64,8192.3,147.797,12414.6,61.9054,40000,17913
171.323,186.361,3587.19,6652.65,-115.639,4560.43,9.31288,50000,17917
209.06,-6.88766,18377.8,1505.81,-333.672,14952.8,101.655,30000,17921
263.336,176.248,2426.39,4796.34,-210.226,9098.91,-608.267,50000,17925
184.166,196.498,11960.3,3203.93,-115.016,-3145.71,38595.7,10000,17933
131.022,194.7,9662.34,526.641,205.784,17012.1,315.271,40000,17941
198.495,202.9,8499.63,669.195,-630.713,15607.4,93.6687,40000,17945
167.555,95.5457,9482.39,-481.903,-4.27776,503.396,12029.9,10000,17949
292.173,155.404,112.873,-76.2304,233.022,205.81,113.441,50000,17953
256.78,19.7183,3983.12,6935.25,-512.85,8532.12,-251.542,40000,17957
869.491,75.8498,10003.1,6312.74,-632.745,-878.638,161.078,40000,17961
111.63,146.982,10789.2,-155.56,-184.85,13490.1,-290.088,40000,17965
331.895,287.455,15290.4,3650.83,-397.861,26336.3,298.759,30000,17973
111.195,13.7823,8502.06,4271.35,-45.8082,11052.7,454.55,40000,17977
352.611,455.324,598.261,3135.76,-397.777,86289.6,50305.6,10000,17981
384.634,19.1497,308.234,134.401,21.8346,25689.8,-71.8835,40000,17993
221.538,-44.6393,12472.4,37.0688,456.792,14498.3,-217.883,30000,18009
223.137,177.509,14065.6,792.39,582.134,20201.2,464.419,30000,18017
107.436,-13.5445,8068.85,409.726,989.701,13730.4,-242.578,40000,18029
248.436,39.7975,6584.17,55.1991,296.601,17580.3,-3.32461,40000,18033
239.149,141.263,10664.1,1009.86,-307.443,8746.03,58.6319,40000,18037
93.0972,49.2954,105.312,140.573,650.996,350.285,243.534,50000,18049
218.092,134.454,8166.26,32.3564,657.375,1667.3,20187.9,10000,18057
306.25,284.584,275.365,41.3963,580.464,637.301,716.933,50000,18061
183.951,138.225,8440.81,837.123,413.353,15325.8,-324.426,40000,18073
168.405,130.628,6503.53,617.031,59.2365,1249.83,15177.3,10000,18081
117.712,42.7732,87.202,-5.99125,415.62,1554.68,-277.674,50000,18089
203.665,62.1701,9465.98,11007.9,-1186.85,13874.5,-80.7281,20000,18093
427.726,259.477,138.155,354.6,15.8942,293.186,271.855,50000,18097
566.208,202.083,389.944,40.458,96.4274,46164.6,-555.532,40000,18101
404.947,168.522,5651.6,1294.4,680.088,-1181.05,3768.17,50000,18109
288.669,199.829,5806.27,8055.19,-231.154,18475.7,-840.857,40000,18121
296.931,-48.5487,7714.31,7552.72,-342.411,14397.8,-141.776,40000,18125
326.246,-3.60685,397.075,0.504466,563.422,15715.6,-193.475,50000,18129
415.474,284.396,13470.5,5676.03,-399.529,24263.4,462.344,30000,18137
217.368,162.256,6352.51,393.652,-36.3103,8453.57,-169.045,40000,18141
162.043,163.139,20303.1,-920.791,5.96457,19438.9,-160.827,30000,18145
295.8,186.833,12674.1,-990.506,34.6366,13268.7,548.238,30000,18149
81.8646,-7.53569,134.977,2.53301,205.812,619.583,34.9255,50000,18153
403.333,281.006,9505.82,1139.28,-241.703,-997.131,16091.9,10000,18157
174.519,187.209,8428.88,2990.52,285.975,22838,-597.021,40000,18161
57.8535,126.683,11374.4,-114.034,586.86,14126.5,804.534,40000,18165
32.4057,-4.46541,12315.1,304.035,696.802,13452.2,-349.356,30000,18173
201.577,172.923,14763.8,2090.87,-129.74,17653.8,-279.069,30000,18177
146.003,7.30732,9202.93,522.003,-78.1114,19211.8,-88.8316,40000,18181
147.908,54.4278,6934.14,37623.8,-3348.07,15458.5,-715.676,20000,18185
170.288,53.3689,9902.02,652.37,471.898,16126,-157.802,40000,18189
225,21.587,14403.8,817.013,461.003,21584.2,-239.161,30000,18193
535.34,47.7558,291.249,31.2341,361.344,-556.103,225.316,50000,18197
121.693,191.302,19469.1,-245.629,-729.987,11626.1,867.055,30000,18205
62.7112,145.586,8870.31,1055.77,-705.084,10872.4,776.99,40000,18217
205.054,263.651,135.801,-68.1706,152.009,445.844,309.732,50000,18221
323.304,96.3888,7823.1,2334.74,-40.6728,16466.9,230.5,40000,18229
192.577,49.5673,12754.3,159.62,387.568,12135.2,-688.185,30000,18233
213.658,94.4476,12753.2,-422.278,310.845,22407,619.169,30000,18237
434.496,138.353,307.327,375.98,207.068,35178.7,897.505,40000,18245
218.424,171.125,8341.96,6030.14,187.373,13680.4,163.766,40000,18253
322.248,258.016,5825.82,1726.61,125.201,23.8043,561.722,50000,18257
3163.47,3911.08,137.487,266.251,476.347,32.6684,4003.93,50000,18261
255.824,77.4808,10663.8,16863,-1422.62,14908,294.372,20000,18265
195.451,-103.108,7099.24,-169.579,508.55,11640.2,356.642,40000,18269
154.893,48.2651,6422.44,771.347,918.421,15591.6,-116.41,40000,18273
371.129,80.3452,10312.3,11156.3,-639.561,3353.31,6896.04,20000,18281
300.24,94.2662,12479.3,12031.2,-765.76,16950.1,65.9235,20000,18289
245.385,49.1778,10495.4,-71.4477,391.301,15980,407.097,40000,18293
264.915,21.91,15159.3,2088.79,-89.5626,17379.5,-671.556,30000,18297
131.483,166.645,9550.19,1097.01,1206.26,13527.5,-470.203,40000,18301
302.201,266.484,10088.6,-53.0635,274.145,13152.5,27.2068,40000,18305
142.803,113.036,4998.23,462.237,893.671,12158.1,620.19,40000,18309
162.601,245.014,10705.6,229.829,765.863,18249.1,100.087,40000,18313
283.562,42.1498,12481.9,821.26,232.555,17810.5,58.4891,30000,18321
423.374,266.752,20562.6,6010.1,-76.7916,24940.3,-465.993,30000,18325
319.066,240.217,8213.97,350.55,537.292,2229.88,7388.27,40000,18329
317.298,273.292,14154.9,1338.41,133.097,-4054.84,30735.3,10000,18333
30.8692,-11.7617,5376.01,-140.472,-174.942,14483.3,-103.034,40000,18337
226.372,55.6217,9896.06,273.677,-189.999,18948.2,-768.753,40000,18341
624.831,312.273,572.173,-106.637,990.951,6204,-301.215,50000,18345
294.286,101.861,5453.64,4184.06,448.161,14843,-416.862,40000,18349
54.8952,-30.1193,79.9068,22.3722,169.485,247.349,167.255,50000,18353
87.8183,-30.4007,7326.88,-419.921,120.761,-536.54,1246.64,50000,18357
158.564,192.721,9428.38,796.555,-180.853,-2936.58,27596.3,10000,18361
258.019,202.152,6670.41,5870.06,28.8954,21821.1,-158.482,40000,18365
22.545,-34.4336,12148.4,395.155,-368.92,9369.72,67.3753,30000,18373
73.263,80.3061,14155.1,-810.228,544.678,20009.8,127.201,30000,18377
217.477,-52.9311,63.0491,139.175,352.733,151.206,263.197,50000,18385
1324.01,8281.67,161.821,500.551,1083.22,-467.316,-142.053,50000,18389
1237.1,1346.32,441.395,-154.243,908.298,-205.923,-74.4523,50000,18401
181.697,130.434,8236.8,5400.79,-298.164,9479.37,1060.87,40000,18413
77.6912,167.135,321.75,107.06,369.14,419.001,-214.563,50000,18421
157.976,74.1994,8838.86,8637.34,-730.025,16675.5,154.482,20000,18429
278.178,117.621,9090.4,11435.3,-258.285,18332.6,-287.986,20000,18433
225.265,129.717,7648.3,314.017,642.09,9926.53,490.825,40000,18437
241.147,159.139,10376.8,6433.75,-408.155,19367.1,-66.842,40000,18445
50.4262,151.701,7004.05,-589.967,358.444,16999.8,-764.56,40000,18457
270.911,288.295,10744.7,18344.4,-1330.13,23806.5,-392.265,20000,18465
51.4587,146.307,10399,468.701,-247.347,-336.73,21780.5,10000,18469
155.32,253.03,79.1066,40.9067,-133.158,642.942,246.49,50000,18473
