"Comp-FITC_Alexa 488-A :: CD56","Comp-PE-A :: CD11c","Comp-PE-Cy55-A :: CD3","Comp-PE-Cy7-A :: CD45RO","Comp-APC_Ax 647-A :: 2H2","Comp-APC-Ax700-A :: CD4","Comp-APC-H7-A :: CD8","EventNumberDP"
513.128,370.312,4799.71,4578.17,-302.932,10659.2,-620.244,19243
959.432,2991.65,310.313,-198.877,725.566,1168.83,262.596,19249
308.131,162.982,-104.083,169.883,33.6765,1061.4,-33.4838,19255
250.63,210.392,4065.52,3796.17,284.111,9750.31,-656.904,19261
127.717,110.887,11788.3,272.664,367.303,12539.4,-318.298,19267
90.4795,341.664,6215.44,-443.773,196087,6663.44,64209.6,19285
85.2321,207.195,16.0642,-0.40934,66.8897,674.758,-26.0805,19291
343.545,-87.816,7827.51,112.13,-235.205,17990.6,-582.433,19315
799.014,223.99,300.774,951.499,408.379,55673.3,-1569.61,19321
119.536,-45.1513,10046.5,231.667,54.7138,14578.8,-847.134,19327
237.555,95.0925,13694.2,452.431,25.1917,19463.1,-330.268,19339
235.216,187.571,18437,181.346,-460.873,20204.8,-665.763,19345
217.751,112.312,8859.73,-467.068,-273.56,16549.6,346.251,19351
237.384,27.5311,10577.6,439.818,-40.3934,15877.1,130.429,19381
169.11,-73.7771,9080.56,-71.5161,-82.0029,17561.7,405.998,19387
279.998,1344.26,813.006,1255.17,1750.25,4473.46,59.7,19393
291.607,220.598,9680.61,10172.2,-137.401,16556.9,-380.033,19399
87.5482,74.9113,321.632,81.5706,944.634,13080.4,-406.714,19405
401.856,-79.2719,6652.43,159.54,-44.4934,15736.9,-38.2838,19411
372.686,152.281,12466.6,11091.8,-131.921,19151.5,-163.253,19417
167.571,202.951,16506.4,394.263,-56.0606,348.152,24679.9,19423
540.689,50.3452,12902,979.852,-32.0245,2926.56,25675.6,19441
226.051,270.076,12269,-617.422,712.709,18577.2,294.654,19447
137.568,63.4322,11462.8,-542.961,759.064,16029.2,106.729,19453
257.792,-6.89145,20714.4,65.6425,-168.811,26324.6,-583.226,19459
294.358,100.715,4994.69,5940.3,-896.681,13834,411.277,19465
432.913,93.6287,17108.4,1706.63,-25.8251,-960.203,29411.8,19471
85.3201,-25,170.459,108.899,809.804,-696.185,542.355,19483
188.551,173.365,14293,-466.516,219.23,17773.2,570.304,19501
165.786,79.3611,6445.27,6840.03,-249.167,12499.8,36.989,19507
124.258,105.608,23759.4,-506.174,-210.156,17121.5,-479.645,19513
93.8969,75.7899,10857.1,-442.442,-56.7055,11969.4,14.9645,19519
778.06,6350.21,1003.62,13041.8,-253.155,9681.08,139.029,19525
203.758,182.41,13746.1,10593.4,-1344.88,78.2299,20087.6,19531
267.721,56.3968,10234.9,6978.32,137.655,17420.1,-432.629,19543
265.81,423.49,6510.24,5855.62,-64.8411,16298.7,-230.872,19549
245.665,115.711,18879.4,-807.723,-216.22,172.719,18430.8,19561
1318.5,28.6434,256.825,138.338,324.103,477.823,2397.61,19567
247.559,65.1269,7986.71,237.276,-28.0827,18658.2,185.458,19573
98.1425,15.0641,10689.3,315.409,747.066,14686.3,-595.226,19579
332.408,165.303,13161.1,1003.9,-419.185,604.613,20632.9,19585
354.646,123.25,11208.2,633.293,-62.9678,21370.6,471.309,19591
237.676,254.954,12169.9,-292.797,-755.131,11744.9,814.653,19597
221.4,103.686,10967.7,7611.03,-825.33,12239.2,231.698,19603
262.822,-24.3015,9118.94,847.764,-251.989,457.988,16301.3,19627
301.358,141.421,8243.43,13195.6,-939.453,20711.4,-224.443,19633
204.38,184.817,7311.81,10900.9,-868.796,23364.9,-115.84,19639
193.499,112.373,7233.85,-308.432,-146.726,-353.993,20912.5,19651
140.231,131.669,13832.6,-1029.93,596.146,19473.7,401.996,19663
258.547,0.949556,7237.48,2769.94,344.199,-167.579,3476.77,19669
1732,2228.17,45.1068,346.638,172.755,2282.59,280.076,19675
147.53,87.9456,7750.93,14724.9,-1274.6,10491.5,94.6539,19681
58.1872,44.2237,7472.88,1067.66,-47.1135,8849.4,-693.958,19687
85.8718,45.6762,4165.33,9294.47,-590.675,6196,197.846,19693
214.285,93.6953,49.1294,243.945,678.257,60.7518,822.788,19705
255.869,154.34,9240.9,9115.45,-876.398,24016.1,187.718,19711
162.73,146.752,6014.69,266.014,823.665,1453.77,15661.5,19729
55.7149,70.0525,14855,-139.303,1083.88,17723.3,251.433,19735
371.502,160.327,9384.25,10923.5,262.096,19912.6,-821.311,19741
314.848,334.18,248.532,72.001,1010.15,33582.8,537.154,19747
279.344,62.3009,16108.2,-269.3,249.006,16905.3,247.378,19759
274.253,-98.957,9326.87,687.575,1049.47,11198.7,36.4473,19765
310.052,101.71,3700.67,11471.3,-593.952,11367.1,514.39,19771
387.894,209.884,8281.82,762.865,586.102,22848.4,-15.7619,19783
163.746,-24.0224,9431.06,3073.52,-7.70914,11838.1,-305.26,19795
230.852,22.823,5914.01,449.846,324.786,11037.4,57.4516,19807
164.399,124.651,1583.38,-391.061,-115.248,838.292,154.547,19813
242.336,160.163,13015.9,16574,-861.257,25530.6,-1595.94,19819
239.251,63.323,232.208,-8.66419,222.461,-281.039,735.503,19825
323.776,7.09668,5297.92,3343.87,136.862,8152.73,100.838,19831
531.033,298.798,643.612,600.06,519.106,32738.1,2232.77,19837
1348.77,-24.7797,85.5951,-19.2412,-111.491,2318.96,492.579,19843
192.001,185.788,14331.8,-21.087,487.377,15640.2,196.841,19849
210.868,183.104,5929.35,17154.1,-873.35,19681.8,36.0554,19855
354.509,1177.2,74.4917,-46.0964,390.079,219.699,-0.291694,19861
242.991,201.731,4645,10556.5,-703.081,12449.7,-247.05,19873
334.154,38.8082,12419.8,6817.95,82.165,22428.1,-219.695,19879
218.995,149.814,8762.23,3753.09,636.096,12875,149.481,19891
128.823,76.8884,17533.6,-593.076,80.4808,8081.3,402.515,19897
208.744,247.494,13929.5,29.6887,541.68,16400.5,-368.601,19903
190.98,187.9,8808.58,6123.97,-591.639,1758.74,-213.81,19909
244.4,207.97,6628.39,6983.12,-52.889,11796.6,-54.7869,19915
267.129,146.277,2022.12,2500.58,551.21,6124.63,11.0244,19921
250.439,97.5377,11474.8,329.731,-243.848,-817.172,22024.6,19933
171.564,-72.3372,8199.64,3813.61,187.748,17462.5,425.943,19939
338.452,257.86,608.919,496.144,853.198,15153.6,-663.041,19945
356.902,130.426,15960.9,8829.61,-297.87,14065,116.618,19951
225.353,241.212,10358.9,664.884,145.078,-328.181,18692.3,19957
229.182,113.386,10033.8,8148.26,-1103.97,22716.5,-56.0864,19963
344.939,313.061,11138.4,14800.5,-881.487,24231,187.847,19975
195.684,-8.60469,9368.88,-497.817,392.278,11308.1,856.418,19981
206.177,91.8192,54.5467,13.5909,43.8258,-81.5963,148.672,19987
233.389,1027.56,267.026,30.2994,403.843,1451.94,244.335,19993
199.185,139.751,8320.21,800.145,537.249,13020.8,-394.117,19999
186.501,183.132,10962.6,6155.44,-386.189,21607,11.6993,20005
113.2,33.9018,9848.47,-444.664,394.297,10997,-31.0193,20011
210.181,117.011,12360.4,1288.36,-86.5068,13514.2,166.951,20017
182.654,32.0001,8203.83,-68.9134,108.824,15807.4,-281.563,20035
199.338,83.8497,333.107,-234.968,19.6352,119.882,-62.9332,20047
207.313,30.4346,15536.9,735.645,866.328,21119.6,-573.249,20053
166.106,99.1598,4366.3,1976,-614.525,278.227,8698.28,20065
300.302,26.4152,221.011,73.3262,264.263,-685.427,661.736,20071
401.343,248.9,15019,9239.91,-841.891,23299.7,-342.069,20077
145.989,139.829,10131.9,4798.62,-438.127,17239.8,-25.695,20083
330.586,59.3844,405.833,33.5546,803.793,17323,452.74,20089
221.637,34.8365,16514.8,17813.7,-1111.63,17209.8,1445.94,20101
151.57,50.2486,10521.2,-148.276,565.166,16428.7,-750.355,20107
201.693,49.3622,12518.5,963.248,180.214,15907.5,207.946,20113
332.793,30.3371,5258.02,426.669,1161.38,9281.71,249.88,20119
116.904,-0.64609,6369.11,229.373,589.305,9232.36,-530.451,20143
136.636,309.893,13074.4,956.249,-167.886,1912.56,31406.3,20149
150.875,148.115,6086.89,-6.37896,98.2845,-1297.79,7096.79,20155
78.4868,135.169,15018.7,-534.107,178.881,11761.2,-223.776,20161
388.235,62.7894,678.074,536.461,50.7531,34598.7,-126.837,20167
91.7731,120.471,7949.47,335.608,960.068,14903.3,-21.7971,20173
76.4469,8.99105,5795.22,7920.18,-507.329,15835.2,486.858,20179
144.697,35.4436,12430.2,155.606,96.0338,15519.7,-906.458,20185
130.273,118.914,5351.84,4920.45,-284.39,12144.1,565.235,20191
2509.11,7219.6,-16.388,228.108,255.004,975.487,-73.9947,20215
346.818,298.576,5671.34,4460.3,-95.375,3466.13,18384.3,20221
198.47,46.9105,4946.68,916.948,300.292,15349.2,-428.344,20227
128.032,155.441,22472.1,-516.703,-386.623,16381.4,-332.616,20233
174.637,320.457,24529.4,17181.7,-850.363,-3098.32,42334.6,20245
342.772,183.212,13356.6,-378.243,609.208,1906.95,21699.1,20263
239.188,245.328,6289.34,37.5732,765.828,-961.289,-111.741,20275
207.116,26.9157,5240.17,-622.668,-118.968,-377.219,11780.4,20281
238.022,-51.1756,6594.25,-515.59,572.493,580.448,8494.39,20287
416.42,338.767,10856.3,10617.2,-87.4515,17787.3,-40.382,20299
166.19,37.7375,11166.6,76.7571,210.893,10839.2,312.995,20311
269.62,120.285,21845.1,654.246,110.826,19615.9,-274.993,20341
504.323,206.768,2793.3,2574.86,203.754,1162.05,3473.2,20353
163.16,125.679,219.174,46.3629,776.885,1009.4,922.169,20371
198.706,36.287,19773.3,218.988,391.634,13669,279.128,20377
195.264,115.311,5373.36,544.887,-44.9983,13562.9,-183.443,20383
192.808,-28.4036,13626.9,-311.482,-167.212,13076,-44.7182,20389
1587.89,347.025,7907.49,9865.77,219.167,-676.628,-220.474,20395
190.262,140.266,12428.6,482.831,375.948,-772.778,22690.4,20419
187.455,133.535,14010.9,293.172,442.766,17145.8,-129.026,20425
216.558,-23.1257,11491.5,676.118,-441.039,-1840.42,23579.5,20431
148.058,-27.935,-30.5986,5.6603,513.35,-588.885,236.714,20437
241.829,178.877,6058.37,980.124,425.906,-185.825,22329.3,20443
383.814,3936.59,45.7384,89.1963,4458.7,1649.63,384.569,20449
133.512,65.5337,12703.1,633.699,671.504,17597,-987.123,20467
171.202,77.6648,8933.03,21.9013,619.672,-1219.44,7519.01,20473
195.521,177.218,4035.56,6618.71,-7.19992,11932.8,608.165,20479
153.119,-15.9224,12588,1770.58,64.6249,15884.3,-494.565,20485
175.416,74.7012,7542.98,13259.3,-885.669,23833.5,-891.838,20503
181.414,225.412,9706.54,2095.48,502.811,23881.5,11.916,20509
98.0884,202.717,26.9602,-19.608,717.394,-139.441,7.59288,20515
166.374,-15.2361,239.234,-210.474,516.119,-846.768,675.759,20521
158.687,-39.0925,12254.3,1250.97,129.11,13629.7,-293.037,20527
303.884,135.331,575.942,-177.48,366.306,14256.8,870.493,20539
117.057,109.149,148.562,321.304,-118.865,-150.652,197.862,20557
185.513,118.762,821.04,-99.6469,507.865,-52.9547,1995.03,20563
134.888,113.509,13487.8,-748.81,353.131,20168.3,120.724,20569
169.819,112.971,5078.98,13165.4,-1027.18,8142.17,-1180.2,20581
272.729,-35.6685,8634.25,8914.7,-395.183,14688.5,-540.532,20587
248.037,60.5624,210.723,124.737,205.044,126.174,120.304,20593
282.618,45.8751,12321.6,-42.7957,475.425,-2373.68,11377.7,20599
320.666,250.967,9320.93,2353.64,-360.541,-2158.69,16082.9,20617
655.353,-39.5512,6167.4,14709.1,-863.137,174.999,-973.38,20623
214.487,188.29,7828.68,7491.43,171.736,19442.5,-110.602,20629
318.726,186.093,8467.45,12559.7,310.988,14043.8,-132.256,20635
193.652,185.671,1096.21,13.1224,590.209,4593.67,178.066,20647
317.928,175.924,8467.46,8551.67,-71.9909,18948.3,-1138.02,20659
516.491,259.605,7603.54,16006.6,-291.424,24249.1,-1314.68,20683
207.997,6.72215,12049.8,19180.7,-1761.01,12899.8,-1207.05,20689
111.988,162.552,7907.76,6140.18,-446.017,1364.26,20012.8,20695
214.222,134.424,6022.29,-54.1165,136.638,174.327,14211.8,20701
116.31,118.332,282.824,11.1796,366.605,915.838,279.894,20707
154.271,-4.35589,10588.1,7.80617,1017.26,13265.1,-98.2849,20713
553.22,305.161,14259.3,7618.67,-330.024,15227.2,-432.463,20719
227.083,182.349,14403,10600.1,-1026.34,19353.5,233.727,20725
434.058,103.771,471.711,98.8308,1235.86,22794.8,460.404,20731
271.212,152.631,18449.8,13010.6,-930.027,20537,123.142,20737
315.001,-49.5425,8660.08,-848.515,577.032,-988.558,25558.1,20749
290.454,-75.8165,16957.8,1046.7,516.528,-619.271,28117.5,20767
140.785,55.0414,6602.32,1236.65,77.6096,10041,-502.057,20773
303.67,316.876,492.006,-232.67,531.756,2058.46,284.744,20779
446.739,184.137,18.0718,376.651,-41.5306,41949.9,257.848,20797
196.561,152.825,11137.8,5084.43,641.39,20336,117.409,20803
108.601,255.126,14549.9,-281.65,31.8383,233.021,24728.9,20815
432.327,148.196,6374.46,5080.92,-558.222,1938.95,-319.979,20821
304.88,149.793,6452.92,1152.61,330.358,17408.2,649.778,20827
186.664,162.211,68.4967,-103.591,876.855,-12.8497,286.457,20833
163.783,63.0035,10878.5,1130.97,538.01,12211.6,-959.065,20839
260.083,-1.14092,12528.5,909.683,11.2457,14528.6,91.2897,20857
5844.71,2581.91,336.578,-69.8149,699.061,-625.109,546.039,20869
160.639,146.776,10936.7,1171.19,356.264,17352.2,-65.3759,20875
243.702,175.39,127.467,115.512,490.969,-617.631,807.688,20887
153.855,147.152,231.521,27.9773,482.964,430.806,-7.19826,20893
320.108,212.348,1273.51,380.792,1089.9,-1086.93,753.163,20899
193.052,209.987,178.559,159.651,70.9095,1601.75,233.088,20905
207.306,201.536,10539.3,1847.23,136.863,11394.6,-196.122,20911
6123.37,607.261,191.083,889.726,139.901,4733.51,1399.32,20917
240.196,162.946,11070.3,-92.4272,8.57254,19884.2,-65.167,20923
239.268,221.172,7018.73,-260.161,-100.719,1721.45,15771,20929
172.676,171.207,300.725,-237.804,-130.307,1051.93,426.671,20935
164.054,37.2969,12239.1,2197.28,792.159,14206.5,-190.067,20947
300.256,255.147,39.7853,-31.0438,567.071,-405.65,-35.305,20965
268.357,102.732,6903.02,7677.8,-433.373,9105.98,197.43,20977
213.321,101.058,9387.73,8322.21,-1725.49,920.077,12310.3,20995
811.739,10572.6,1025.61,3341.52,2160.89,2155.64,30.6351,21007
283.22,-5.06438,9744.63,6978.2,-81.5661,23771,28.9794,21013
67.82,209.586,6618.9,914.267,-445.389,16382.2,-129.955,21025
62.2711,232.99,61.0215,165.463,-154.237,1482.45,423.805,21031
280.481,-33.7364,5752.34,4094.15,-382.407,10438.6,-855.972,21037
206.128,99.9861,4441.23,6463.94,-355.936,11731.4,-266.198,21043
2068.76,2656.66,167.606,-244.523,825.523,-273.189,306.246,21055
245.162,57.0521,8846.94,7179.28,-696.49,-200.196,11238.6,21079
401.555,171.129,11791.1,7105.55,-79.0922,11982.8,-291.145,21091
278.439,30.358,287.383,-126.066,741.25,69.1191,467.443,21097
133.623,149.274,115.166,-172.835,1038.92,-510.22,1093.09,21109
251.711,180.014,6496.05,6656.58,-495.138,1037.29,27678.9,21115
242.324,329.811,4413.03,4023.46,-231.315,-1310.13,7399.67,21121
136.774,127.148,4796.7,-479.414,497.601,14605,292.554,21133
292.592,294.605,14158.7,12851.2,-172.247,20967.9,-751.976,21145
271.121,-27.971,12896.2,816.665,933.519,-2798.47,21956.5,21157
294.746,207.563,5265.44,1767.5,467.575,8098.61,-85.8382,21169
165.938,82.7135,16075.5,380.549,889.169,12463,63.6292,21175
289.369,128.681,5360.07,115.128,930.102,12166.5,-252.001,21181
410.841,193.34,12450.1,442.049,419.488,579.194,2608.75,21187
549.285,202.137,74.4646,66.1733,420.429,188.755,99.8658,21199
161.323,202.654,13763.6,272.737,1001.79,14618.7,-499.662,21205
216.48,157.265,13900.7,-308.063,552.774,18184.2,-875.942,21217
278.16,76.9693,6297.83,10124.4,91.4454,15116.2,-457.094,21223
1552.72,6654.08,440.023,45.3182,279.762,761.529,1775.64,21229
263.025,75.1002,14098.2,-176.824,-85.5497,14517.9,953.344,21235
226.002,96.7188,8727.92,5821.55,387.255,25052.2,-283.497,21241
1681.29,-19.0474,60.7801,-114.304,630.636,-932.136,3174.04,21253
227.555,45.742,8129.74,692.252,80.1203,3536.44,21454.1,21265
201.303,20.4081,6395.32,5996.73,-671.367,5375.92,-170.015,21277
197.829,75.7835,7126.78,11808.3,-563.113,14664.5,-123.582,21283
2493.66,908.242,54.0883,93.4603,-50.3888,809.512,307.202,21295
304,294.706,7699.56,17974.8,-1496.43,16320.2,-341.554,21301
192.366,22.9191,9988.06,11405.3,-812.849,21245.1,-760.936,21319
183.555,122.938,17659.1,1182.55,38.9455,22386.4,198.753,21325
347.124,85.4724,5316.06,430.155,502.349,5834.24,252.368,21343
270.904,202.798,12899.9,9635.6,-1020.56,2090.41,17240.4,21349
292.387,118.831,708.224,-55.4318,1046.24,19938.1,85.7054,21361
220.336,115.206,343.267,11.5372,692.165,1775.39,211.48,21367
126.4,34.8317,9000.12,153.765,363.288,9040.85,12.3245,21373
128.735,128.104,-61.7209,205.589,549.397,-21.7607,321.931,21391
177.194,82.7121,15389.7,1695.2,-68.0861,15892.9,-422.778,21397
163.026,176.379,6567.43,1096.48,449.983,16934,-98.0841,21403
240.016,-50.2569,5086.53,3581.72,1216.39,15134.3,-646.307,21409
214.786,160.753,10716.3,2756.77,414.757,15537.6,72.2574,21415
186.183,70.0934,6931.18,722.393,283.592,13414.7,-57.9086,21421
202.297,5.69603,12173.5,141.098,411.388,19244.6,-494.671,21433
162.546,111.091,4340.12,559.615,431.908,13524.7,-332.875,21439
258.745,47.5185,13303,1282.25,-512.321,2444.62,19963.4,21445
148.195,-138.31,190.675,258.19,222.807,1040.1,365.646,21451
89.4829,-4.9284,8910.29,383.566,-198.129,11018.5,-90.6041,21469
148.592,102.468,15622.9,-1022.93,840.234,17640.9,-171.072,21481
262.024,209.882,13833.8,10708.3,603.701,15645,-266.334,21487
799.805,665.496,399.779,108.923,658.264,82.8348,60.8843,21493
278.385,243.906,9242.28,2452.56,351.928,962.576,5389.45,21517
148.654,69.6783,11224.9,626.189,160.148,18257.5,-371.645,21523
289.011,153.076,913.013,376.439,49.0489,32960.2,-125.463,21529
214.231,75.4339,12922.7,10341.3,-947.57,22182.2,-732.883,21535
5741.67,324.132,-77.5145,85.2752,69.591,1347.88,4609.59,21541
85.9939,78.0401,9085.84,869.764,628.667,-437.528,17690.5,21553
207.745,290.45,13933.9,894.277,-300.859,-264.67,26004.9,21559
653.758,369.192,14912.9,13146.7,-409.808,-3814.11,29377.2,21565
3000.29,774.756,706.689,64.4939,-3.97773,-670.382,83.7889,21571
876.439,220.321,22560.8,-316.329,-701.913,-1052.62,30729.1,21577
227.643,115.38,14715.3,56.6823,428.919,12416.5,601.62,21583
242.056,126.296,165.793,264.208,536.871,7557.47,562.466,21589
73.8084,272.525,205.011,76.2507,669.738,10640.3,523.258,21595
310.121,152.575,5079.05,7249.31,-251.343,20248.1,-613.822,21601
1674.7,3643.91,305.531,50.3183,847.018,343.644,2227.42,21607
498.301,150.429,337.217,659.173,589.564,25412.8,2513.42,21613
499.834,95.8098,14748.9,2285.34,506.052,-1809.8,2812.25,21619
116.667,141.133,8032.74,282.697,313.396,13704.9,-508.252,21625
383.671,238.679,2558.02,409.356,353.844,864.226,5209.53,21631
109.147,11.3986,4429.74,11093.1,-1052.39,11711.3,-752.001,21637
61.8633,53.9802,7606.47,241.894,-136.128,15571.8,-44.0677,21661
1934.6,7994.53,-35.1176,33.8535,708.394,815.579,-203.932,21667
109.389,-28.1579,10451.8,823.501,165.68,15692.7,-85.1642,21673
334.511,24.6992,481.694,23.3425,360.296,26416,697.986,21685
115.583,73.1537,7904.5,-210.507,743.212,12358.1,-451.885,21691
529.763,477.224,29.2614,154.731,641.816,13266.8,-242.799,21697
476.377,251.759,317.885,-119.86,1285.36,148.175,95.8089,21703
165.481,76.4033,6499.59,6484.55,-281.676,11141.8,-174.57,21709
81.2662,106.5,6526.14,37.6943,-396.639,13374.1,-429.83,21715
188.357,97.0152,9622.74,1105.11,-85.2102,7660.74,29389.6,21721
208.902,42.8862,12230.7,-529.835,25.7147,20245.4,-360.806,21739
217.101,179.123,7706.21,7118.11,-141.419,922.778,19403,21757
446.493,353.931,24945.1,1899.67,-960.958,-3515.27,35346,21763
284.845,253.622,5931.18,-294.103,300.532,756.572,16675.5,21769
516.955,188.392,4867.86,7234.47,-629.433,233.794,3627.67,21775
199.213,227.492,5429.74,8676.22,277.865,-335.863,-179.946,21781
199.183,48.5921,17372.2,-1017.27,534.963,19227.2,-475.077,21787
147.319,96.3409,13057.7,-451.749,-50.4138,19022.4,44.4121,21793
285.775,-24.8279,15132.6,1968.45,586.633,14635,591.897,21799
260.315,1102.07,13632.2,877.524,358.877,-703.691,479.667,21805
1064.13,3375.45,-51.7417,173.22,330.384,357.712,223.336,21817
244.339,110.928,19331.7,2482.83,210.614,24487.8,360.44,21823
210.038,98.6635,7330.81,20162.7,-1047,17435.2,-788.679,21829
93.9723,64.1377,14928.4,1349.98,-290.446,18278.8,-1020.69,21835
195.426,119.161,6700.6,146.719,747.81,8389.48,-354.106,21841
1420.24,1931.79,305.299,302.117,418.374,1483,399.252,21847
1563.75,665.548,63.2161,299.763,844.172,789.154,402.093,21865
31.6012,37.3914,10405.9,332.102,638.133,11073.9,138.687,21877
162.888,26.2673,17517.3,207.647,133.078,14847.2,-403.052,21883
324.388,230.036,7649,4289.55,130.554,1639.76,1916.93,21895
96.9511,133.257,9352.95,-114.4,-353.672,11754.5,-47.3799,21907
129.306,-25.4699,-87.4532,298.466,-94.6078,2040.99,326.294,21913
333.406,57.8835,9754.05,10658.9,-748.828,23211.5,-78.2881,21931
211.208,750.051,11971.3,616.012,152.758,16508.3,-73.7178,21937
90.5494,185.436,20408.4,58.6702,-376.618,-1536.69,21853.3,21943
158.034,48.0647,6356.85,1400.2,266.934,16030.9,-642.425,21973
186.895,32.1743,241.909,-52.1936,615.307,-242.209,563.199,21979
187.322,3785.89,138.88,90.7153,294.114,155.964,201.394,21991
236.22,133.133,457.322,193.666,325.91,1147,265.182,21997
159.708,-4.16298,228.961,-127.972,396.325,323.226,372.015,22003
441.616,115.458,571.823,273.554,605.985,37218.7,196.581,22009
252.587,178.617,8958.74,35.6263,105.306,1102.19,17621.1,22021
166.516,15.3102,7011.94,8192.4,-171.398,16998.4,835.622,22027
226.58,165.404,10394.2,412.856,-99.5731,34.157,18268.3,22033
385.146,-10.4018,564.91,112.058,-183.779,26016.6,66.6932,22045
504.037,3445.01,-11.2319,-114.37,813.453,-563.364,428.261,22057
166.95,156.26,3737.89,172.439,249.632,996.226,426.351,22069
104.745,165.942,10480,207.904,670.338,16501.9,-56.007,22075
83.2249,90.8001,10638.9,730.86,583.755,19538,-172.988,22081
11922.8,489.585,-80.7395,325.633,125.386,1370.42,2779.74,22087
794.194,159.665,8704.92,879.466,98.8898,3253.33,2574.24,22093
344.388,98.7199,5740.71,18609,-1739.34,15432.8,-296.861,22099
118.51,14.8183,9003.02,-303.605,-632.66,1325.56,25794.9,22105
